"Id,Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Exam_Score"
"3784,13,100,73,1,68"
"3785,23,87,72,1,69"
"3786,17,87,94,2,70"
"3787,22,62,70,4,65"
"3788,15,84,92,3,68"
"3789,21,79,92,0,67"
"3790,28,64,89,0,64"
"3791,24,71,52,2,63"
"3792,18,96,57,1,67"
"3793,22,82,66,1,66"
"3794,19,77,92,2,67"
"3795,20,63,94,2,63"
"3796,18,89,52,3,69"
"3797,19,88,66,3,70"
"3798,21,85,93,0,70"
"3799,14,80,62,0,65"
"3800,14,77,99,2,64"
"3801,12,84,74,1,67"
"3802,10,69,97,1,61"
"3803,13,98,71,1,70"
"3804,21,84,66,2,68"
"3805,15,72,68,0,64"
"3806,23,78,94,1,68"
"3807,20,92,67,1,68"
"3808,8,66,83,0,63"
"3809,24,72,73,1,65"
"3810,25,87,97,4,69"
"3811,14,73,58,2,63"
"3812,23,92,71,1,69"
"3813,15,65,56,3,61"
"3814,21,91,79,2,69"
"3815,12,63,70,1,62"
"3816,9,61,53,0,58"
"3817,18,96,92,2,71"
"3818,19,83,69,5,69"
"3819,18,74,75,1,68"
"3820,13,69,70,0,61"
"3821,18,85,74,3,67"
"3822,22,80,51,2,68"
"3823,20,100,91,3,72"
"3824,21,99,67,1,71"
"3825,16,85,86,3,67"
"3826,27,78,53,3,68"
"3827,13,80,76,0,64"
"3828,23,87,95,3,73"
"3829,27,64,70,0,65"
"3830,23,73,60,1,67"
"3831,19,63,55,0,63"
"3832,17,63,93,0,63"
"3833,26,68,62,4,69"
"3834,11,79,99,1,68"
"3835,14,91,62,2,68"
"3836,18,79,74,3,69"
"3837,27,73,73,5,73"
"3838,22,63,53,3,66"
"3839,14,82,77,3,68"
"3840,18,71,84,2,65"
"3841,16,85,87,4,67"
"3842,16,99,76,2,70"
"3843,26,64,91,1,66"
"3844,12,68,88,3,64"
"3845,30,79,60,1,69"
"3846,25,99,70,1,71"
"3847,27,91,57,0,68"
"3848,17,96,57,2,68"
"3849,19,73,86,0,66"
"3850,11,100,77,2,70"
"3851,17,64,80,0,65"
"3852,23,62,87,1,63"
"3853,28,94,64,0,70"
"3854,13,97,70,0,67"
"3855,18,64,80,1,63"
"3856,19,65,55,1,64"
"3857,12,61,92,2,60"
"3858,24,64,67,0,62"
"3859,16,68,83,2,65"
"3860,19,99,100,0,69"
"3861,17,87,74,1,68"
"3862,15,91,61,1,66"
"3863,20,91,61,4,72"
"3864,19,81,53,2,68"
"3865,18,92,88,3,69"
"3866,16,84,65,1,65"
"3867,22,73,59,0,65"
"3868,30,82,86,2,70"
"3869,21,81,65,1,67"
"3870,26,93,80,4,73"
"3871,12,99,71,2,70"
"3872,21,76,67,1,66"
"3873,13,91,74,1,68"
"3874,11,64,66,2,61"
"3875,16,91,94,0,70"
"3876,27,75,54,2,66"
"3877,26,62,52,4,67"
"3878,21,75,70,1,69"
"3879,11,84,59,2,64"
"3880,19,65,87,0,65"
"3881,22,97,68,7,75"
"3882,21,63,63,2,63"
"3883,9,97,68,5,69"
"3884,15,88,61,2,68"
"3885,20,73,65,2,66"
"3886,23,76,78,2,66"
"3887,7,90,93,4,66"
"3888,19,84,69,2,68"
"3889,21,87,66,1,65"
"3890,25,76,89,3,70"
"3891,24,80,51,3,68"
"3892,23,100,65,1,70"
"3893,15,69,73,2,61"
"3894,9,77,80,3,61"
"3895,18,72,58,6,64"
"3896,26,91,72,4,71"
"3897,28,91,78,1,72"
"3898,24,72,76,1,66"
"3899,23,63,79,0,63"
"3900,22,60,83,3,62"
"3901,17,77,69,3,65"
"3902,19,76,53,2,66"
"3903,30,100,53,2,72"
"3904,14,79,93,2,68"
"3905,30,70,84,2,70"
"3906,18,96,88,1,70"
"3907,28,80,96,2,73"
"3908,12,84,88,2,67"
"3909,24,64,85,3,65"
"3910,16,75,83,1,65"
"3911,12,98,63,0,65"
"3912,21,84,98,0,70"
"3913,26,74,77,3,66"
"3914,15,85,61,0,65"
"3915,11,96,60,2,68"
"3916,19,71,91,3,66"
"3917,19,80,63,1,65"
"3918,23,98,52,2,71"
"3919,26,67,71,2,65"
"3920,20,89,91,0,70"
"3921,31,85,71,0,69"
"3922,21,87,90,3,71"
"3923,18,74,91,0,67"
"3924,10,73,93,3,64"
"3925,18,87,79,1,82"
"3926,18,69,85,2,66"
"3927,26,77,63,1,66"
"3928,23,68,55,1,65"
"3929,13,60,77,2,61"
"3930,21,99,51,2,72"
"3931,24,77,73,3,70"
"3932,29,99,55,0,71"
"3933,25,66,55,4,84"
"3934,25,83,94,2,72"
"3935,20,68,82,1,67"
"3936,22,92,82,2,72"
"3937,27,91,70,1,70"
"3938,12,65,71,1,62"
"3939,18,96,65,3,71"
"3940,15,68,72,3,62"
"3941,22,85,79,1,68"
"3942,27,99,59,2,74"
"3943,16,95,63,0,68"
"3944,6,98,75,1,64"
"3945,18,74,69,0,65"
"3946,25,64,91,1,66"
"3947,23,68,91,5,68"
"3948,23,80,67,2,67"
"3949,18,92,73,1,67"
"3950,12,66,99,2,63"
"3951,23,86,91,2,71"
"3952,15,73,61,1,63"
"3953,33,74,64,0,66"
"3954,23,86,54,2,67"
"3955,17,79,84,0,66"
"3956,16,92,66,2,70"
"3957,19,66,77,3,64"
"3958,19,92,88,1,71"
"3959,27,63,92,0,68"
"3960,21,68,66,2,64"
"3961,16,86,62,1,66"
"3962,31,94,92,1,72"
"3963,20,70,69,2,66"
"3964,25,73,91,0,70"
"3965,16,81,57,1,66"
"3966,22,68,96,1,68"
"3967,22,92,74,2,70"
"3968,9,91,59,0,64"
"3969,32,66,77,3,71"
"3970,28,79,94,2,72"
"3971,18,91,69,5,71"
"3972,13,73,59,0,63"
"3973,22,85,79,1,68"
"3974,21,62,92,1,63"
"3975,22,84,56,0,66"
"3976,21,66,52,1,63"
"3977,23,93,53,1,72"
"3978,29,74,62,3,70"
"3979,23,71,50,1,65"
"3980,14,94,71,0,67"
"3981,28,62,85,2,66"
"3982,30,76,86,1,69"
"3983,39,75,82,1,73"
"3984,13,71,65,2,66"
"3985,21,96,87,0,70"
"3986,8,90,79,2,68"
"3987,23,63,93,2,65"
"3988,17,89,74,1,67"
"3989,32,81,59,2,71"
"3990,15,96,82,2,70"
"3991,10,73,58,5,61"
"3992,17,83,98,0,69"
"3993,8,80,85,1,63"
"3994,25,80,88,0,67"
"3995,8,78,84,0,65"
"3996,20,68,55,0,63"
"3997,8,90,73,3,67"
"3998,18,78,83,2,66"
"3999,30,98,61,0,72"
"4000,22,70,84,3,68"
"4001,15,87,91,1,67"
"4002,20,98,64,1,72"
"4003,20,87,60,0,66"
"4004,23,95,94,1,73"
"4005,12,93,50,4,71"
"4006,24,74,63,1,65"
"4007,4,84,70,5,65"
"4008,16,66,84,2,65"
"4009,17,81,100,2,68"
"4010,24,69,69,7,70"
"4011,20,90,97,1,68"
"4012,12,81,68,0,62"
"4013,14,76,85,3,66"
"4014,21,71,58,3,65"
"4015,20,100,73,1,71"
"4016,17,63,94,0,61"
"4017,17,62,66,2,63"
"4018,24,69,55,3,67"
"4019,17,99,76,2,70"
"4020,19,99,72,3,73"
"4021,33,86,61,1,72"
"4022,11,95,95,1,69"
"4023,9,69,80,1,61"
"4024,25,99,67,1,71"
"4025,16,66,100,1,64"
"4026,18,64,57,1,61"
"4027,15,64,92,3,63"
"4028,18,83,62,2,65"
"4029,30,91,62,3,73"
"4030,25,75,75,2,68"
"4031,25,99,83,1,72"
"4032,12,77,85,1,62"
"4033,13,66,51,3,63"
"4034,3,79,64,0,58"
"4035,15,87,83,1,68"
"4036,26,93,94,1,74"
"4037,23,78,83,1,68"
"4038,19,84,63,1,67"
"4039,20,71,75,0,65"
"4040,16,86,82,0,63"
"4041,21,99,57,2,71"
"4042,25,62,77,0,62"
"4043,10,95,74,2,66"
"4044,22,82,67,1,65"
"4045,26,70,81,0,66"
"4046,18,98,82,3,71"
"4047,24,79,99,2,68"
"4048,37,73,71,0,72"
"4049,19,67,77,1,66"
"4050,22,70,58,4,66"
"4051,16,93,77,2,67"
"4052,21,85,52,5,71"
"4053,23,97,57,2,72"
"4054,21,69,59,3,64"
"4055,14,65,82,1,60"
"4056,21,60,78,2,64"
"4057,29,80,90,2,70"
"4058,23,100,73,3,72"
"4059,26,88,74,0,68"
"4060,19,72,58,0,62"
"4061,24,95,87,0,68"
"4062,22,91,50,2,72"
"4063,14,61,71,0,60"
"4064,22,93,59,3,72"
"4065,14,72,89,2,65"
"4066,16,66,84,3,63"
"4067,21,69,85,2,66"
"4068,22,79,57,1,65"
"4069,13,77,83,1,65"
"4070,26,72,85,2,67"
"4071,23,67,50,4,65"
"4072,16,90,66,0,67"
"4073,11,100,54,1,66"
"4074,19,91,84,2,71"
"4075,17,72,61,1,64"
"4076,21,70,63,0,61"
"4077,18,69,54,1,65"
"4078,8,65,74,1,61"
"4079,18,82,52,1,64"
"4080,18,84,92,0,69"
"4081,24,88,51,4,71"
"4082,16,87,53,3,70"
"4083,30,72,82,1,70"
"4084,9,73,96,0,62"
"4085,28,87,95,2,73"
"4086,19,74,54,0,66"
"4087,25,69,64,1,66"
"4088,20,75,76,3,66"
"4089,27,71,51,3,66"
"4090,18,64,76,2,65"
"4091,13,93,72,2,67"
"4092,29,94,79,6,76"
"4093,19,69,96,0,66"
"4094,21,63,64,1,63"
"4095,27,90,82,0,71"
"4096,14,68,71,1,63"
"4097,24,76,72,1,67"
"4098,16,63,82,0,63"
"4099,19,69,98,0,66"
"4100,20,92,93,3,72"
"4101,11,92,82,4,70"
"4102,15,68,73,0,62"
"4103,28,73,71,0,69"
"4104,25,65,89,2,66"
"4105,20,63,61,2,64"
"4106,21,100,79,2,70"
"4107,18,86,75,0,67"
"4108,28,82,82,1,71"
"4109,19,91,59,1,69"
"4110,21,94,85,1,70"
"4111,27,92,81,0,70"
"4112,15,61,59,1,61"
"4113,29,67,72,0,65"
"4114,11,86,84,0,67"
"4115,30,75,95,1,70"
"4116,18,99,56,2,67"
"4117,19,87,50,3,68"
"4118,9,98,58,2,69"
"4119,17,68,99,1,65"
"4120,14,95,88,2,68"
"4121,16,73,81,1,67"
"4122,19,100,57,1,70"
"4123,26,66,71,2,68"
"4124,21,81,86,1,69"
"4125,22,92,95,0,70"
"4126,13,77,69,2,67"
"4127,15,79,100,4,70"
"4128,31,99,57,1,74"
"4129,16,77,69,1,63"
"4130,30,84,94,1,72"
"4131,19,62,82,0,62"
"4132,20,94,91,1,71"
"4133,26,86,95,0,68"
"4134,28,76,75,3,72"
"4135,19,61,62,1,64"
"4136,18,84,85,0,64"
"4137,20,61,78,0,63"
"4138,22,60,89,2,66"
"4139,25,85,76,2,71"
"4140,20,68,91,4,70"
"4141,24,68,95,3,67"
"4142,30,86,87,0,73"
"4143,22,62,87,2,64"
"4144,22,73,79,4,65"
"4145,11,66,74,3,62"
"4146,4,83,99,1,64"
"4147,22,86,82,1,67"
"4148,19,89,92,5,74"
"4149,17,70,75,1,63"
"4150,21,64,78,1,64"
"4151,20,63,83,4,64"
"4152,27,77,86,1,70"
"4153,21,98,72,3,71"
"4154,16,69,68,0,63"
"4155,26,70,62,0,66"
"4156,19,64,71,1,65"
"4157,23,84,61,2,70"
"4158,17,87,71,2,65"
"4159,16,86,94,0,68"
"4160,21,94,99,1,72"
"4161,20,79,79,0,67"
"4162,23,65,57,1,65"
"4163,18,72,71,2,66"
"4164,9,86,80,1,67"
"4165,17,85,69,1,65"
"4166,25,81,60,2,68"
"4167,18,87,61,2,68"
"4168,19,85,74,1,69"
"4169,26,95,61,2,71"
"4170,16,83,62,0,64"
"4171,11,91,94,1,65"
"4172,19,70,89,1,64"
"4173,17,87,53,3,67"
"4174,14,96,66,3,70"
"4175,19,75,77,1,66"
"4176,23,91,53,3,70"
"4177,20,89,84,1,70"
"4178,22,62,69,1,64"
"4179,31,83,70,3,71"
"4180,18,65,63,1,63"
"4181,22,99,67,1,72"
"4182,17,92,93,4,72"
"4183,15,64,89,0,61"
"4184,16,65,97,2,63"
"4185,17,84,85,0,67"
"4186,22,74,79,3,67"
"4187,34,61,63,2,65"
"4188,16,82,83,0,64"
"4189,18,76,95,2,69"
"4190,20,64,53,4,65"
"4191,22,92,72,1,71"
"4192,22,97,57,0,70"
"4193,28,90,91,0,98"
"4194,5,93,81,1,65"
"4195,6,69,94,1,63"
"4196,17,71,53,0,61"
"4197,27,68,95,1,67"
"4198,11,91,53,0,64"
"4199,2,98,64,1,65"
"4200,23,89,58,2,73"
"4201,21,95,57,1,69"
"4202,13,86,59,3,67"
"4203,14,76,74,0,63"
"4204,14,77,89,0,67"
"4205,21,63,95,2,66"
"4206,16,61,78,2,64"
"4207,23,88,58,2,68"
"4208,3,78,54,2,61"
"4209,15,82,75,1,66"
"4210,13,82,88,0,65"
"4211,18,71,81,0,65"
"4212,17,79,79,3,67"
"4213,25,79,52,1,68"
"4214,9,76,71,1,63"
"4215,20,93,78,1,70"
"4216,23,78,80,0,68"
"4217,31,84,50,2,69"
"4218,17,96,60,0,67"
"4219,22,95,97,0,69"
"4220,9,96,75,1,65"
"4221,6,71,85,1,61"
"4222,25,61,65,3,65"
"4223,20,70,79,4,67"
"4224,27,71,68,1,66"
"4225,12,96,65,2,69"
"4226,23,86,71,3,71"
"4227,31,63,73,1,68"
"4228,23,65,67,3,65"
"4229,22,66,63,1,64"
"4230,20,85,81,1,68"
"4231,11,89,69,1,64"
"4232,28,94,60,1,71"
"4233,16,98,88,1,70"
"4234,23,68,86,0,68"
"4235,11,72,94,2,63"
"4236,13,70,78,0,61"
"4237,29,74,64,2,66"
"4238,18,97,93,5,75"
"4239,29,83,64,2,71"
"4240,20,90,83,1,69"
"4241,9,80,60,2,62"
"4242,25,61,81,0,65"
"4243,16,63,92,0,61"
"4244,24,82,77,3,69"
"4245,20,89,74,1,66"
"4246,11,69,100,1,64"
"4247,21,89,51,1,69"
"4248,33,92,67,6,78"
"4249,23,76,96,2,68"
"4250,20,90,82,2,70"
"4251,26,76,77,1,68"
"4252,21,87,82,0,68"
"4253,21,91,66,1,69"
"4254,13,100,54,0,68"
"4255,21,74,64,3,80"
"4256,26,76,67,1,67"
"4257,15,67,74,1,64"
"4258,29,68,70,0,64"
"4259,19,88,76,1,68"
"4260,15,97,60,4,67"
"4261,26,76,59,0,65"
"4262,18,67,68,0,66"
"4263,25,71,74,4,67"
"4264,18,78,67,0,64"
"4265,20,72,79,1,66"
"4266,23,69,66,1,63"
"4267,22,89,59,5,71"
"4268,8,60,93,0,62"
"4269,13,82,60,1,64"
"4270,26,92,98,2,72"
"4271,19,71,99,0,65"
"4272,17,84,85,1,67"
"4273,12,87,75,1,65"
"4274,14,86,90,0,63"
"4275,8,78,94,1,65"
"4276,19,74,85,1,67"
"4277,16,93,55,0,67"
"4278,14,90,50,0,65"
"4279,20,73,60,1,64"
"4280,22,64,59,0,64"
"4281,33,63,59,1,69"
"4282,11,64,75,1,60"
"4283,27,83,76,1,70"
"4284,26,62,86,2,66"
"4285,15,73,60,3,66"
"4286,21,90,55,2,68"
"4287,17,72,83,3,62"
"4288,21,91,74,0,70"
"4289,29,90,83,0,72"
"4290,24,70,69,1,64"
"4291,23,89,88,1,71"
"4292,17,90,84,1,67"
"4293,11,76,83,3,64"
"4294,19,68,51,1,64"
"4295,27,81,93,0,72"
"4296,11,97,69,3,66"
"4297,14,86,57,3,68"
"4298,21,67,88,1,95"
"4299,14,87,74,0,64"
"4300,15,77,52,1,64"
"4301,17,84,89,2,68"
"4302,12,89,72,1,67"
"4303,14,81,88,1,67"
"4304,24,93,88,1,71"
"4305,12,89,55,1,63"
"4306,10,85,81,3,66"
"4307,16,66,68,2,65"
"4308,24,93,77,0,68"
"4309,19,97,54,0,68"
"4310,17,65,79,0,62"
"4311,20,80,89,0,67"
"4312,10,70,99,1,65"
"4313,23,90,66,2,71"
"4314,22,89,58,4,71"
"4315,18,66,68,1,61"
"4316,26,95,51,1,70"
"4317,13,67,70,0,60"
"4318,27,92,96,0,70"
"4319,21,78,60,1,67"
"4320,18,73,74,3,66"
"4321,20,66,79,2,63"
"4322,19,67,59,3,65"
"4323,27,86,67,5,75"
"4324,14,82,96,2,66"
"4325,15,65,65,1,61"
"4326,26,65,82,1,65"
"4327,16,63,57,2,61"
"4328,25,90,83,2,73"
"4329,30,88,64,1,73"
"4330,18,62,62,1,63"
"4331,24,82,56,1,67"
"4332,13,63,52,2,62"
"4333,25,96,98,1,71"
"4334,21,96,71,2,70"
"4335,23,88,89,0,70"
"4336,16,97,96,4,69"
"4337,10,92,60,3,66"
"4338,23,93,93,1,72"
"4339,8,83,85,1,63"
"4340,18,72,79,1,65"
"4341,26,69,90,3,71"
"4342,21,73,56,5,66"
"4343,32,85,63,2,69"
"4344,26,67,57,0,62"
"4345,16,70,95,1,66"
"4346,20,79,55,3,66"
"4347,20,69,99,1,64"
"4348,11,84,55,0,63"
"4349,14,97,83,0,68"
"4350,17,90,83,5,68"
"4351,8,87,97,2,67"
"4352,20,83,66,1,67"
"4353,19,80,67,2,68"
"4354,10,67,92,1,65"
"4355,22,96,99,4,74"
"4356,24,70,52,1,85"
"4357,21,64,82,2,64"
"4358,18,90,62,3,67"
"4359,24,67,86,2,68"
"4360,24,75,89,0,67"
"4361,22,61,88,1,65"
"4362,15,65,72,2,63"
"4363,22,67,58,1,64"
"4364,27,62,79,0,62"
"4365,16,86,89,1,68"
"4366,33,93,96,0,75"
"4367,17,75,73,0,63"
"4368,20,95,62,2,68"
"4369,16,69,56,2,63"
"4370,21,73,90,0,68"
"4371,10,66,77,0,62"
"4372,17,85,84,3,67"
"4373,13,77,58,2,66"
"4374,21,85,50,1,65"
"4375,26,90,98,0,69"
"4376,24,82,91,2,70"
"4377,6,85,70,0,64"
"4378,32,97,73,0,75"
"4379,22,72,96,1,66"
"4380,15,74,60,2,62"
"4381,21,89,90,4,70"
"4382,21,84,51,0,68"
"4383,16,67,94,1,66"
"4384,21,75,79,0,65"
"4385,16,79,74,3,68"
"4386,18,77,85,2,68"
"4387,16,67,53,2,62"
"4388,11,97,60,2,66"
"4389,21,90,70,2,68"
"4390,24,79,81,0,69"
"4391,23,87,57,2,67"
"4392,25,96,69,3,74"
"4393,22,65,63,2,61"
"4394,17,70,82,2,64"
"4395,25,82,96,1,69"
"4396,12,92,58,2,66"
"4397,15,61,59,0,61"
"4398,14,99,80,3,71"
"4399,26,78,73,2,71"
"4400,26,74,86,2,69"
"4401,23,72,64,1,66"
"4402,26,67,77,2,64"
"4403,15,92,69,1,68"
"4404,22,98,64,0,71"
"4405,19,77,86,0,66"
"4406,25,98,90,1,94"
"4407,19,93,66,1,68"
"4408,18,79,81,1,66"
"4409,23,87,59,4,70"
"4410,25,77,90,1,68"
"4411,16,82,64,1,65"
"4412,20,62,59,3,64"
"4413,14,88,97,0,69"
"4414,5,62,71,1,59"
"4415,21,93,82,2,70"
"4416,24,93,90,0,72"
"4417,22,69,84,0,64"
"4418,8,73,78,0,63"
"4419,18,79,69,2,67"
"4420,7,84,96,1,62"
"4421,28,71,57,1,69"
"4422,13,84,94,3,66"
"4423,28,72,85,4,66"
"4424,26,62,79,1,63"
"4425,15,60,66,2,62"
"4426,13,64,57,1,58"
"4427,22,92,72,0,67"
"4428,15,98,89,2,68"
"4429,21,77,87,1,67"
"4430,17,81,82,3,67"
"4431,9,66,100,3,62"
"4432,7,82,99,2,66"
"4433,21,66,70,1,65"
"4434,17,84,60,0,67"
"4435,17,97,73,1,69"
"4436,24,68,92,1,67"
"4437,27,91,73,0,69"
"4438,18,61,67,2,62"
"4439,18,75,87,3,67"
"4440,23,64,83,0,63"
"4441,12,74,98,2,65"
"4442,21,67,77,3,66"
"4443,23,75,98,3,71"
"4444,24,77,65,1,70"
"4445,8,72,93,4,68"
"4446,15,86,68,0,67"
"4447,15,97,90,2,71"
"4448,21,76,96,1,65"
"4449,23,68,81,1,64"
"4450,29,71,86,1,69"
"4451,17,94,98,1,68"
"4452,17,83,69,4,67"
"4453,27,78,76,1,71"
"4454,22,66,95,1,64"
"4455,28,78,84,2,69"
"4456,22,71,94,1,68"
"4457,13,98,81,1,69"
"4458,12,95,87,0,67"
"4459,11,63,51,0,58"
"4460,24,81,67,0,66"
"4461,27,69,89,2,69"
"4462,31,76,70,3,70"
"4463,25,95,68,1,70"
"4464,27,81,98,0,70"
"4465,17,73,78,0,66"
"4466,13,68,60,1,61"
"4467,25,92,74,3,71"
"4468,23,85,76,2,69"
"4469,21,79,99,2,69"
"4470,22,69,86,0,65"
"4471,22,73,76,3,69"
"4472,28,98,72,1,74"
"4473,28,81,96,2,71"
"4474,23,76,82,0,68"
"4475,25,81,68,0,69"
"4476,23,91,73,3,68"
"4477,17,74,64,2,63"
"4478,25,67,98,0,68"
"4479,12,83,85,2,67"
"4480,26,87,70,3,71"
"4481,13,89,59,0,66"
"4482,22,95,59,2,69"
"4483,15,75,74,3,68"
"4484,23,63,73,1,63"
"4485,20,98,71,0,69"
"4486,10,77,93,3,66"
"4487,23,85,99,1,71"
"4488,17,87,68,2,68"
"4489,25,82,65,0,69"
"4490,20,68,89,0,65"
"4491,22,90,72,0,68"
"4492,14,92,61,0,67"
"4493,16,82,59,1,65"
"4494,17,80,64,1,65"
"4495,25,65,50,2,64"
"4496,30,63,97,1,69"
"4497,15,74,72,2,64"
"4498,26,72,54,2,66"
"4499,7,98,58,2,65"
"4500,13,91,66,2,69"
"4501,14,86,78,3,66"
"4502,12,81,85,0,64"
"4503,10,67,65,1,61"
"4504,22,99,98,1,72"
"4505,19,75,88,1,67"
"4506,22,64,91,0,63"
"4507,24,80,66,1,69"
"4508,22,95,69,3,70"
"4509,24,95,77,1,71"
"4510,20,60,73,0,60"
"4511,13,95,63,3,70"
"4512,26,71,100,1,69"
"4513,16,62,92,0,63"
"4514,14,94,62,2,69"
"4515,19,95,95,0,71"
"4516,15,84,79,1,68"
"4517,17,83,51,0,64"
"4518,22,93,67,0,68"
"4519,22,91,51,2,69"
"4520,15,96,54,0,65"
"4521,17,82,59,3,68"
"4522,26,99,74,1,74"
"4523,23,100,69,0,72"
"4524,32,65,57,1,67"
"4525,27,94,70,1,73"
"4526,27,80,65,1,68"
"4527,12,76,71,0,61"
"4528,25,85,59,3,70"
"4529,20,62,80,1,62"
"4530,17,80,52,2,67"
"4531,21,95,69,0,69"
"4532,26,69,95,0,93"
"4533,23,77,71,3,68"
"4534,15,98,72,1,69"
"4535,24,77,53,2,68"
"4536,16,74,80,0,64"
"4537,21,78,97,0,69"
"4538,18,81,65,2,66"
"4539,19,85,70,4,68"
"4540,25,92,79,3,72"
"4541,14,78,55,2,63"
"4542,32,93,98,0,73"
"4543,9,81,73,1,65"
"4544,16,74,56,1,65"
"4545,22,86,67,0,68"
"4546,24,89,69,3,70"
"4547,19,82,67,0,65"
"4548,20,62,85,2,66"
"4549,22,67,67,1,66"
"4550,19,71,66,2,65"
"4551,28,71,66,2,69"
"4552,25,87,89,1,69"
"4553,25,61,65,2,64"
"4554,14,90,51,1,66"
"4555,20,71,68,1,63"
"4556,18,72,64,4,68"
"4557,14,81,95,2,68"
"4558,22,69,74,1,65"
"4559,17,95,62,1,69"
"4560,24,63,99,2,66"
"4561,14,78,62,1,63"
"4562,30,94,88,2,72"
"4563,15,85,82,2,67"
"4564,21,72,73,1,67"
"4565,25,77,70,0,68"
"4566,17,88,94,2,71"
"4567,25,99,74,1,73"
"4568,13,96,69,2,68"
"4569,29,74,68,0,69"
"4570,20,100,64,0,69"
"4571,16,60,70,3,63"
"4572,18,61,56,3,62"
"4573,25,93,53,0,70"
"4574,16,68,77,1,66"
"4575,16,62,73,3,62"
"4576,19,69,59,2,64"
"4577,13,77,55,2,63"
"4578,31,89,57,1,71"
"4579,17,85,66,1,67"
"4580,25,70,73,2,67"
"4581,21,80,60,1,67"
"4582,14,97,88,2,71"
"4583,20,93,60,0,69"
"4584,25,73,56,2,93"
"4585,19,99,100,1,72"
"4586,27,88,72,1,71"
"4587,26,62,59,1,63"
"4588,26,61,95,0,65"
"4589,17,67,62,0,61"
"4590,14,89,96,2,66"
"4591,16,67,56,1,61"
"4592,21,80,92,1,67"
"4593,23,64,59,3,64"
"4594,7,97,97,3,69"
"4595,20,74,79,1,64"
"4596,21,96,59,2,70"
"4597,18,98,92,2,73"
"4598,28,60,70,0,63"
"4599,23,79,87,2,68"
"4600,28,61,82,0,64"
"4601,19,96,86,3,69"
"4602,26,81,67,3,69"
"4603,30,63,97,2,67"
"4604,28,64,78,3,69"
"4605,13,75,54,1,62"
"4606,18,98,53,0,66"
"4607,18,88,87,2,68"
"4608,23,95,92,1,71"
"4609,24,75,85,1,66"
"4610,15,62,64,2,62"
"4611,20,99,61,1,68"
"4612,8,61,78,0,59"
"4613,29,98,60,0,70"
"4614,17,75,69,1,66"
"4615,20,60,81,3,65"
"4616,18,88,64,0,66"
"4617,27,99,69,2,73"
"4618,3,99,68,2,65"
"4619,20,66,73,0,65"
"4620,19,67,84,0,64"
"4621,17,83,89,0,69"
"4622,30,85,83,2,74"
"4623,15,90,51,2,68"
"4624,25,67,95,0,65"
"4625,22,98,79,2,72"
"4626,28,86,96,2,71"
"4627,16,94,98,0,69"
"4628,16,82,73,3,67"
"4629,27,77,96,0,71"
"4630,23,99,68,1,68"
"4631,11,83,63,3,63"
"4632,17,95,54,2,69"
"4633,22,98,73,1,68"
"4634,25,87,84,2,73"
"4635,16,82,99,3,69"
"4636,3,60,76,0,58"
"4637,23,62,87,1,65"
"4638,13,68,95,2,63"
"4639,8,67,77,1,59"
"4640,3,70,58,0,58"
"4641,25,72,92,1,66"
"4642,21,74,79,0,67"
"4643,19,77,88,3,67"
"4644,28,64,83,2,67"
"4645,24,62,53,0,65"
"4646,30,87,58,1,71"
"4647,12,81,64,2,66"
"4648,20,78,64,2,68"
"4649,10,85,92,0,65"
"4650,19,93,80,1,71"
"4651,19,77,54,2,64"
"4652,24,86,69,1,72"
"4653,20,98,78,4,69"
"4654,24,94,63,1,70"
"4655,24,77,52,0,66"
"4656,33,86,69,0,70"
"4657,18,67,73,0,62"
"4658,14,82,95,1,66"
"4659,21,99,95,2,70"
"4660,15,81,75,1,63"
"4661,29,97,74,1,73"
"4662,18,76,82,2,70"
"4663,17,100,63,1,71"
"4664,17,83,64,1,65"
"4665,24,62,50,1,64"
"4666,19,83,54,1,66"
"4667,16,71,59,1,82"
"4668,30,61,82,2,68"
"4669,15,93,61,1,67"
"4670,20,71,56,5,68"
"4671,24,92,81,2,69"
"4672,10,72,83,0,63"
"4673,23,68,53,3,66"
"4674,14,99,89,0,68"
"4675,25,74,80,4,71"
"4676,14,84,70,2,69"
"4677,24,84,99,1,70"
"4678,27,82,51,3,70"
"4679,25,97,77,1,73"
"4680,22,87,58,0,68"
"4681,19,76,66,1,65"
"4682,17,94,57,4,72"
"4683,29,67,83,2,67"
"4684,16,82,70,4,68"
"4685,14,98,99,0,69"
"4686,24,85,83,1,70"
"4687,15,93,96,1,69"
"4688,14,86,62,1,68"
"4689,11,94,66,2,65"
"4690,17,98,68,1,70"
"4691,20,71,92,1,65"
"4692,21,67,61,0,61"
"4693,26,79,97,1,69"
"4694,23,88,52,0,67"
"4695,19,69,94,1,65"
"4696,19,60,73,3,63"
"4697,23,74,76,0,67"
"4698,28,99,100,6,76"
"4699,21,88,94,0,70"
"4700,17,76,95,1,67"
"4701,14,68,79,2,66"
"4702,11,74,98,1,65"
"4703,24,67,84,0,65"
"4704,23,64,91,2,63"
"4705,23,96,86,3,74"
"4706,19,100,89,2,72"
"4707,28,67,82,1,68"
"4708,17,62,86,2,62"
"4709,26,73,72,1,65"
"4710,20,78,85,1,69"
"4711,16,68,64,2,61"
"4712,24,72,82,2,67"
"4713,22,68,76,1,66"
