"Id,Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score"
"2983,24,92,57,8,3,3,71"
"2984,22,77,79,10,2,2,67"
"2985,10,97,83,4,1,2,69"
"2986,14,78,69,6,0,5,67"
"2987,19,90,77,6,0,4,71"
"2988,21,79,86,5,1,2,66"
"2989,13,69,73,7,1,2,62"
"2990,34,68,67,7,0,2,67"
"2991,29,77,91,10,2,4,70"
"2992,24,90,99,8,0,3,72"
"2993,20,84,61,6,3,2,69"
"2994,19,88,94,8,1,3,70"
"2995,14,71,77,4,0,3,64"
"2996,20,79,72,7,1,3,65"
"2997,22,62,95,7,2,2,66"
"2998,13,93,96,6,2,3,68"
"2999,22,100,64,7,2,3,72"
"3000,19,76,68,6,2,3,65"
"3001,9,60,93,6,3,2,60"
"3002,15,67,75,8,0,4,63"
"3003,18,86,64,9,3,3,66"
"3004,31,84,98,8,1,4,73"
"3005,23,92,61,6,4,4,71"
"3006,12,70,81,6,1,2,59"
"3007,23,91,71,6,5,3,70"
"3008,11,88,73,7,1,3,63"
"3009,26,73,55,6,1,4,67"
"3010,17,82,63,9,2,2,65"
"3011,19,66,58,7,5,4,64"
"3012,28,78,87,8,2,2,71"
"3013,12,95,85,5,2,2,70"
"3014,12,77,90,6,2,2,63"
"3015,16,94,85,8,3,2,68"
"3016,26,84,56,8,1,2,67"
"3017,11,68,99,5,1,4,66"
"3018,3,83,59,7,2,5,63"
"3019,17,80,68,7,0,5,65"
"3020,23,76,85,6,2,3,66"
"3021,27,65,57,8,2,4,65"
"3022,17,77,59,5,2,4,65"
"3023,18,63,94,6,2,2,63"
"3024,27,64,67,8,0,3,65"
"3025,9,77,83,7,1,4,62"
"3026,18,72,93,7,1,3,66"
"3027,21,97,99,7,1,3,71"
"3028,23,75,61,8,2,2,64"
"3029,17,90,56,8,0,4,67"
"3030,20,81,87,8,1,3,68"
"3031,5,88,59,7,3,3,63"
"3032,16,70,79,6,0,3,64"
"3033,23,98,77,6,1,1,74"
"3034,14,81,78,5,2,4,68"
"3035,20,93,82,6,1,3,68"
"3036,23,75,93,6,2,3,69"
"3037,18,64,64,9,4,4,61"
"3038,21,87,78,5,1,2,69"
"3039,14,60,67,9,3,3,61"
"3040,19,79,66,7,3,3,67"
"3041,24,68,51,7,0,4,63"
"3042,21,85,80,8,3,3,68"
"3043,16,99,99,5,0,5,68"
"3044,21,79,88,6,2,1,67"
"3045,24,93,62,5,1,3,69"
"3046,8,80,86,6,2,3,64"
"3047,27,80,65,6,1,4,67"
"3048,18,97,88,9,1,3,70"
"3049,23,96,93,6,5,4,72"
"3050,27,91,67,4,1,2,71"
"3051,12,72,50,6,1,3,62"
"3052,16,82,65,8,2,5,67"
"3053,18,69,60,9,3,2,64"
"3054,15,78,81,7,0,2,64"
"3055,30,79,65,6,1,4,70"
"3056,15,93,52,7,3,5,68"
"3057,17,96,77,8,1,3,70"
"3058,21,77,94,5,1,3,65"
"3059,13,61,73,7,2,2,59"
"3060,18,94,69,7,1,2,69"
"3061,22,67,59,7,2,3,67"
"3062,18,85,69,7,2,4,68"
"3063,19,61,67,6,1,1,62"
"3064,17,76,100,8,0,4,65"
"3065,11,99,52,7,0,5,69"
"3066,22,64,62,7,3,4,65"
"3067,31,77,53,5,1,2,68"
"3068,20,72,93,8,4,2,68"
"3069,21,96,71,6,3,3,71"
"3070,24,95,90,9,3,4,71"
"3071,12,70,85,5,1,3,66"
"3072,30,63,96,8,4,3,71"
"3073,21,85,51,4,2,3,66"
"3074,30,73,60,4,0,4,66"
"3075,16,87,85,6,2,1,69"
"3076,31,61,79,4,0,3,65"
"3077,25,65,85,8,2,3,66"
"3078,23,87,79,7,2,2,67"
"3079,21,68,79,9,1,4,66"
"3080,19,94,97,7,0,3,69"
"3081,27,62,96,7,2,4,66"
"3082,21,69,52,7,0,3,64"
"3083,8,100,71,6,0,2,70"
"3084,13,77,76,6,1,4,62"
"3085,19,88,68,5,1,5,67"
"3086,22,67,52,8,1,2,60"
"3087,20,84,74,7,1,3,66"
"3088,27,89,99,7,0,2,72"
"3089,8,73,54,10,2,3,63"
"3090,21,93,91,6,1,3,69"
"3091,9,84,60,7,1,3,66"
"3092,25,76,79,7,2,2,69"
"3093,19,82,69,9,2,3,68"
"3094,23,83,67,7,3,4,66"
"3095,15,67,94,7,0,2,63"
"3096,28,76,99,10,1,3,70"
"3097,26,74,69,6,2,4,68"
"3098,24,76,82,7,2,4,68"
"3099,19,90,78,8,1,3,67"
"3100,23,79,54,6,1,1,67"
"3101,16,98,52,8,3,3,69"
"3102,25,72,89,6,3,5,68"
"3103,30,77,70,9,0,1,67"
"3104,26,91,65,8,0,2,70"
"3105,16,82,99,7,3,3,70"
"3106,22,82,54,5,2,2,66"
"3107,12,62,63,6,0,2,61"
"3108,23,76,93,7,2,2,68"
"3109,23,71,71,8,1,2,64"
"3110,9,100,79,7,1,2,66"
"3111,13,72,52,8,3,4,65"
"3112,18,95,96,8,3,6,73"
"3113,18,87,57,8,3,4,66"
"3114,13,74,61,7,2,3,65"
"3115,22,82,58,7,0,4,68"
"3116,22,94,75,7,0,3,69"
"3117,19,95,91,6,1,4,72"
"3118,15,66,63,9,3,3,63"
"3119,26,74,57,8,0,1,65"
"3120,30,73,70,9,0,4,69"
"3121,17,62,99,6,2,3,62"
"3122,16,84,51,8,0,3,66"
"3123,23,94,75,9,3,2,69"
"3124,18,75,83,9,2,4,67"
"3125,19,90,90,5,0,2,94"
"3126,24,85,87,7,2,2,71"
"3127,9,75,54,7,2,4,61"
"3128,28,66,73,9,2,2,68"
"3129,20,88,54,4,0,4,66"
"3130,18,94,81,5,0,5,71"
"3131,19,87,54,9,3,4,66"
"3132,20,61,52,6,2,2,60"
"3133,10,69,65,5,0,3,60"
"3134,29,63,97,9,3,3,66"
"3135,20,83,85,5,1,2,67"
"3136,23,90,50,9,4,3,67"
"3137,26,64,64,5,2,1,64"
"3138,14,94,51,5,0,3,66"
"3139,23,82,65,7,1,3,68"
"3140,18,88,84,6,1,3,70"
"3141,25,99,88,7,3,4,75"
"3142,7,63,90,10,0,2,86"
"3143,19,96,95,7,3,3,73"
"3144,16,65,68,9,1,3,61"
"3145,23,76,93,7,0,6,68"
"3146,23,94,86,8,1,0,70"
"3147,16,96,77,4,1,2,71"
"3148,16,80,98,8,2,4,71"
"3149,19,84,97,8,2,1,68"
"3150,15,88,95,6,2,4,70"
"3151,25,93,60,10,1,3,70"
"3152,18,65,60,6,0,3,62"
"3153,3,92,95,5,3,1,67"
"3154,18,79,70,8,3,3,68"
"3155,14,78,90,5,1,3,68"
"3156,10,77,84,7,2,1,64"
"3157,13,80,88,9,1,3,68"
"3158,21,98,51,8,0,3,69"
"3159,28,82,71,7,1,3,70"
"3160,22,98,93,6,4,4,73"
"3161,16,67,74,9,1,3,66"
"3162,23,89,85,5,0,3,68"
"3163,17,92,88,8,1,3,68"
"3164,16,87,56,10,2,0,65"
"3165,13,84,58,8,2,3,66"
"3166,9,83,86,7,0,1,62"
"3167,18,94,53,7,3,2,67"
"3168,21,93,67,6,1,3,73"
"3169,19,65,96,6,2,2,65"
"3170,18,94,79,7,2,4,70"
"3171,14,77,96,8,3,2,68"
"3172,24,70,65,9,3,3,67"
"3173,12,95,82,4,2,3,66"
"3174,25,77,64,4,3,4,65"
"3175,14,92,56,9,1,4,66"
"3176,15,71,100,7,2,4,66"
"3177,11,60,59,7,2,1,60"
"3178,17,80,59,8,0,4,66"
"3179,26,64,92,7,2,4,68"
"3180,23,90,90,10,3,5,72"
"3181,26,71,99,8,1,3,68"
"3182,23,78,54,6,0,3,67"
"3183,13,63,55,6,0,4,62"
"3184,18,71,72,7,0,5,66"
"3185,15,91,80,6,0,3,69"
"3186,28,66,52,10,0,3,64"
"3187,13,86,58,7,0,3,63"
"3188,25,97,85,5,2,2,74"
"3189,25,87,83,8,0,4,72"
"3190,31,92,54,9,1,3,71"
"3191,18,64,97,9,2,3,64"
"3192,24,70,63,6,0,3,65"
"3193,34,96,94,5,1,5,75"
"3194,16,89,96,9,2,3,69"
"3195,11,86,75,5,1,4,65"
"3196,9,87,71,8,0,1,60"
"3197,24,77,64,6,2,4,69"
"3198,9,62,90,9,4,4,65"
"3199,18,91,60,5,0,4,67"
"3200,23,87,81,6,5,2,70"
"3201,21,79,78,8,1,4,66"
"3202,23,96,62,8,0,4,69"
"3203,21,73,99,9,2,3,69"
"3204,28,72,92,8,1,2,68"
"3205,14,95,51,8,5,4,70"
"3206,16,92,71,9,2,2,66"
"3207,15,81,68,5,0,3,65"
"3208,25,65,94,6,1,4,65"
"3209,25,69,63,5,1,2,65"
"3210,23,86,100,4,0,3,69"
"3211,27,75,60,8,4,2,69"
"3212,13,93,62,9,0,3,65"
"3213,30,98,83,8,1,3,76"
"3214,29,92,58,8,2,3,72"
"3215,24,75,94,7,2,4,67"
"3216,31,92,55,7,3,3,74"
"3217,10,74,99,10,2,3,66"
"3218,17,67,94,9,2,3,66"
"3219,16,61,92,6,4,3,66"
"3220,24,75,70,9,5,5,71"
"3221,14,96,76,9,0,3,66"
"3222,25,70,73,8,1,2,65"
"3223,28,68,99,8,1,3,69"
"3224,24,99,52,8,1,2,69"
"3225,22,61,69,5,2,2,63"
"3226,14,91,98,5,0,3,68"
"3227,15,73,68,8,1,3,64"
"3228,27,61,70,5,2,2,64"
"3229,25,97,82,5,1,5,73"
"3230,20,66,95,4,2,2,66"
"3231,17,82,65,6,4,3,67"
"3232,8,71,97,8,3,1,63"
"3233,14,63,64,8,1,3,61"
"3234,31,62,91,8,4,4,71"
"3235,12,65,64,6,1,3,61"
"3236,21,63,54,7,1,3,62"
"3237,26,90,91,8,1,4,74"
"3238,12,79,73,8,2,4,65"
"3239,21,74,70,6,2,3,64"
"3240,26,77,71,7,1,4,66"
"3241,20,97,81,4,1,2,72"
"3242,37,96,63,7,0,4,76"
"3243,10,89,62,6,4,3,67"
"3244,26,95,74,9,3,3,71"
"3245,19,73,52,6,1,3,65"
"3246,25,75,82,7,3,4,68"
"3247,23,85,91,6,1,3,68"
"3248,16,85,86,6,3,2,67"
"3249,21,79,73,8,1,2,64"
"3250,9,76,78,6,0,4,60"
"3251,24,99,51,10,1,3,70"
"3252,22,93,96,4,1,2,73"
"3253,24,77,78,8,2,3,69"
"3254,26,89,66,7,0,5,70"
"3255,22,71,65,7,1,3,64"
"3256,21,64,83,7,2,3,64"
"3257,15,74,79,8,0,3,65"
"3258,16,76,59,7,0,2,62"
"3259,27,61,70,9,0,2,64"
"3260,29,93,84,7,0,3,72"
"3261,19,74,65,5,1,3,64"
"3262,20,83,75,7,0,4,67"
"3263,15,63,63,9,4,3,64"
"3264,27,67,54,6,0,2,61"
"3265,24,96,69,5,1,4,72"
"3266,32,84,87,8,2,1,70"
"3267,15,98,61,8,4,2,70"
"3268,18,100,88,6,2,2,71"
"3269,21,75,83,7,1,2,68"
"3270,24,72,75,7,3,2,68"
"3271,19,94,99,7,0,1,70"
"3272,15,100,94,8,2,3,73"
"3273,25,85,78,6,2,1,69"
"3274,24,92,78,8,0,3,71"
"3275,15,91,64,6,1,3,64"
"3276,28,74,96,9,0,3,68"
"3277,27,83,95,10,0,4,69"
"3278,21,93,87,6,1,2,70"
"3279,20,88,56,5,1,4,67"
"3280,23,61,85,8,1,0,66"
"3281,15,73,63,7,2,5,65"
"3282,20,66,59,8,4,3,66"
"3283,7,69,88,6,0,4,61"
"3284,25,96,98,7,0,2,71"
"3285,11,61,55,6,5,3,60"
"3286,29,69,58,7,1,2,66"
"3287,18,72,61,5,1,4,61"
"3288,19,85,98,7,2,3,68"
"3289,16,81,85,5,2,3,68"
"3290,18,69,84,6,2,4,65"
"3291,29,67,75,7,3,1,65"
"3292,5,69,77,8,2,2,60"
"3293,28,80,65,8,2,2,67"
"3294,22,71,58,8,2,4,65"
"3295,13,98,89,5,1,3,70"
"3296,14,79,74,9,1,4,64"
"3297,30,62,63,6,2,4,68"
"3298,14,89,82,6,2,4,69"
"3299,13,73,60,7,0,3,65"
"3300,27,86,74,6,2,3,71"
"3301,22,71,60,8,1,4,65"
"3302,14,83,88,8,0,2,65"
"3303,21,91,66,6,0,2,68"
"3304,14,97,72,7,1,3,66"
"3305,27,70,88,7,1,3,65"
"3306,26,73,83,8,2,4,71"
"3307,23,79,70,6,3,4,68"
"3308,22,97,54,6,2,2,70"
"3309,31,96,96,5,3,2,74"
"3310,20,64,50,6,0,2,62"
"3311,13,65,87,5,1,2,61"
"3312,23,80,97,6,0,3,70"
"3313,33,64,65,9,0,2,65"
"3314,14,74,54,8,2,2,62"
"3315,18,66,62,9,2,4,65"
"3316,22,85,66,6,0,4,68"
"3317,20,98,73,4,2,1,70"
"3318,14,100,76,7,1,3,68"
"3319,27,75,86,10,3,6,69"
"3320,34,84,95,6,1,3,73"
"3321,21,94,73,7,1,5,71"
"3322,15,65,87,5,0,4,63"
"3323,11,88,56,7,2,2,66"
"3324,22,76,66,7,1,4,67"
"3325,27,68,56,4,0,1,64"
"3326,23,76,85,5,1,3,66"
"3327,20,63,95,5,2,3,69"
"3328,16,88,94,5,4,6,72"
"3329,13,70,66,6,1,4,63"
"3330,25,72,62,8,2,2,67"
"3331,25,65,64,6,1,4,64"
"3332,11,95,64,9,4,4,68"
"3333,30,80,54,6,1,3,71"
"3334,23,83,57,7,2,4,67"
"3335,28,83,61,8,1,5,67"
"3336,12,76,50,9,2,3,64"
"3337,12,68,52,6,5,3,63"
"3338,19,90,85,8,2,4,72"
"3339,23,65,81,6,2,2,63"
"3340,31,64,97,10,2,4,67"
"3341,24,88,70,5,1,2,68"
"3342,19,68,72,8,2,3,64"
"3343,14,72,53,9,4,3,65"
"3344,27,79,58,5,2,1,68"
"3345,14,78,85,8,2,4,66"
"3346,30,88,62,6,4,5,73"
"3347,18,85,89,10,1,3,68"
"3348,30,86,85,4,2,5,72"
"3349,24,89,87,5,3,0,70"
"3350,19,72,85,5,1,4,66"
"3351,17,73,85,5,3,1,66"
"3352,18,78,77,8,2,4,66"
"3353,23,72,84,10,2,2,65"
"3354,20,99,76,9,2,5,71"
"3355,16,93,60,7,1,1,66"
"3356,19,67,61,7,1,4,63"
"3357,20,60,70,6,2,3,63"
"3358,7,62,51,8,0,3,58"
"3359,23,70,94,7,3,3,68"
"3360,14,65,63,7,2,3,61"
"3361,13,81,53,6,2,4,65"
"3362,10,94,71,5,1,3,67"
"3363,9,89,91,7,1,3,67"
"3364,12,69,70,7,1,4,62"
"3365,16,76,63,6,0,1,86"
"3366,32,80,77,6,0,5,71"
"3367,17,92,79,8,1,3,70"
"3368,21,94,88,8,1,3,71"
"3369,22,96,90,10,2,3,71"
"3370,21,80,85,9,1,3,70"
"3371,20,88,50,5,2,5,67"
"3372,13,64,50,7,0,4,60"
"3373,29,83,99,5,0,4,73"
"3374,31,70,63,4,1,2,67"
"3375,10,77,64,10,1,3,62"
"3376,14,85,87,9,0,3,67"
"3377,18,70,79,6,1,2,65"
"3378,14,62,73,9,1,6,61"
"3379,23,60,56,9,0,4,61"
"3380,16,61,54,4,1,2,60"
"3381,33,60,85,8,4,3,68"
"3382,27,64,56,6,0,5,65"
"3383,21,70,72,8,3,1,67"
"3384,26,69,87,10,2,2,67"
"3385,27,99,96,9,0,2,74"
"3386,17,72,94,7,4,2,64"
"3387,15,65,93,9,2,3,64"
"3388,20,82,68,4,2,3,67"
"3389,25,94,96,8,6,3,74"
"3390,21,87,84,8,1,2,69"
"3391,11,72,94,8,1,2,62"
"3392,15,82,54,6,1,2,66"
"3393,20,89,52,8,2,3,69"
"3394,20,89,71,8,1,1,68"
"3395,32,87,91,4,2,2,74"
"3396,12,95,70,7,4,3,68"
"3397,23,95,94,6,2,3,73"
"3398,29,83,62,8,4,5,70"
"3399,34,77,52,9,0,4,69"
"3400,18,86,88,6,2,2,68"
"3401,23,93,81,5,2,1,71"
"3402,23,60,72,7,3,2,64"
"3403,21,100,92,5,3,3,71"
"3404,19,67,91,7,1,3,65"
"3405,23,79,66,7,1,3,68"
"3406,5,95,92,8,1,2,67"
"3407,24,69,67,7,2,4,67"
"3408,21,79,81,7,2,4,67"
"3409,19,65,60,9,1,3,63"
"3410,32,76,63,7,0,3,68"
"3411,16,67,72,6,1,3,66"
"3412,18,75,66,7,1,4,67"
"3413,32,75,56,6,3,2,68"
"3414,15,100,74,5,2,3,72"
"3415,17,100,76,5,3,3,70"
"3416,19,65,58,9,3,4,62"
"3417,25,89,59,6,2,2,69"
"3418,21,62,51,7,0,4,61"
"3419,12,61,52,7,2,2,58"
"3420,17,64,68,7,5,3,63"
"3421,16,99,57,9,4,3,71"
"3422,20,98,96,7,1,3,70"
"3423,23,68,60,6,1,3,64"
"3424,23,66,53,6,2,1,63"
"3425,9,70,70,8,1,3,63"
"3426,26,81,60,8,2,5,71"
"3427,22,83,53,8,0,2,65"
"3428,28,69,88,7,2,2,68"
"3429,23,90,78,5,1,3,70"
"3430,27,72,53,8,3,3,68"
"3431,23,97,73,7,3,1,69"
"3432,28,86,52,7,0,5,70"
"3433,23,77,68,5,0,3,67"
"3434,19,92,68,6,2,2,69"
"3435,34,93,91,6,2,3,73"
"3436,25,72,87,8,3,3,68"
"3437,23,74,95,8,2,2,67"
"3438,12,97,57,7,0,4,67"
"3439,12,67,77,8,2,3,64"
"3440,22,62,51,9,2,2,63"
"3441,21,78,91,8,1,5,67"
"3442,16,92,68,8,1,2,70"
"3443,21,91,53,6,1,3,71"
"3444,30,97,66,6,1,2,74"
"3445,24,81,64,9,2,3,70"
"3446,13,64,88,6,1,2,59"
"3447,19,84,56,8,0,3,64"
"3448,15,91,78,10,2,3,67"
"3449,18,64,90,8,1,3,63"
"3450,18,67,87,7,5,2,66"
"3451,17,60,97,5,1,4,62"
"3452,12,84,50,7,3,3,65"
"3453,19,95,68,9,3,4,73"
"3454,17,87,68,7,1,2,70"
"3455,2,99,52,9,0,4,62"
"3456,32,63,91,8,2,5,68"
"3457,27,96,84,7,1,3,74"
"3458,18,93,76,7,2,4,96"
"3459,20,73,70,5,1,2,66"
"3460,13,99,95,6,0,4,69"
"3461,30,72,63,6,1,3,70"
"3462,31,96,67,8,2,3,73"
"3463,21,95,98,7,1,2,69"
"3464,26,90,53,9,1,4,71"
"3465,21,83,89,7,0,2,65"
"3466,12,65,86,6,1,3,62"
"3467,18,81,95,6,1,3,69"
"3468,21,74,55,6,3,2,65"
"3469,17,92,99,7,1,2,68"
"3470,19,90,51,6,1,3,65"
"3471,19,96,67,5,4,1,72"
"3472,20,61,54,9,2,4,67"
"3473,20,92,53,7,2,2,68"
"3474,14,98,98,7,0,3,68"
"3475,16,92,86,6,2,3,66"
"3476,12,65,75,5,0,2,62"
"3477,26,63,55,7,2,4,65"
"3478,7,61,76,4,1,5,60"
"3479,27,85,66,8,2,4,70"
"3480,28,85,64,6,1,1,68"
"3481,18,99,81,7,1,3,72"
"3482,4,76,90,8,2,2,63"
"3483,18,73,72,7,1,1,63"
"3484,20,85,75,5,1,2,67"
"3485,14,93,83,9,4,2,68"
"3486,17,97,56,5,2,3,69"
"3487,29,92,91,4,1,4,75"
"3488,24,77,92,8,0,3,67"
"3489,14,85,77,5,2,3,69"
"3490,10,94,59,9,0,2,65"
"3491,18,80,75,8,2,4,65"
"3492,19,69,55,7,1,4,63"
"3493,23,67,88,6,2,4,65"
"3494,17,60,66,6,0,2,58"
"3495,23,89,66,6,0,3,70"
"3496,32,64,97,6,1,5,66"
"3497,25,70,71,9,2,2,63"
"3498,20,72,89,6,1,3,62"
"3499,19,82,82,8,2,3,69"
"3500,18,76,66,9,1,3,66"
"3501,27,87,56,6,0,2,68"
"3502,16,62,90,8,2,2,62"
"3503,20,65,88,6,0,4,64"
"3504,20,80,58,7,0,2,65"
"3505,17,73,62,6,2,3,64"
"3506,12,72,88,6,2,3,65"
"3507,22,63,99,7,3,4,65"
"3508,20,96,92,5,0,3,70"
"3509,23,88,84,8,2,3,71"
"3510,17,65,96,5,2,3,65"
"3511,27,63,64,5,1,4,67"
"3512,15,99,50,7,4,2,68"
"3513,30,87,66,6,1,4,73"
"3514,10,77,99,8,0,4,64"
"3515,23,88,94,7,3,1,71"
"3516,23,90,53,5,2,2,70"
"3517,15,91,75,8,4,1,68"
"3518,23,79,54,7,2,4,68"
"3519,28,77,89,7,3,3,68"
"3520,7,60,69,10,0,3,59"
"3521,23,97,96,9,2,4,74"
"3522,5,84,53,7,1,3,62"
"3523,14,68,87,5,2,3,64"
"3524,30,97,70,5,0,2,76"
"3525,17,97,63,9,2,2,70"
"3526,13,100,76,6,0,5,69"
"3527,19,95,74,7,0,2,69"
"3528,32,100,67,5,4,3,74"
"3529,9,70,82,8,2,2,62"
"3530,14,94,83,9,2,3,70"
"3531,29,93,54,9,4,3,71"
"3532,31,69,80,6,4,2,68"
"3533,19,64,86,8,3,3,66"
"3534,13,99,54,7,3,3,67"
"3535,33,72,83,8,3,4,71"
"3536,30,95,90,7,3,1,74"
"3537,24,60,92,6,3,2,65"
"3538,15,61,52,9,1,3,60"
"3539,20,79,85,7,2,2,69"
"3540,19,70,90,6,2,3,65"
"3541,22,88,70,7,3,2,69"
"3542,29,83,77,6,1,4,70"
"3543,25,63,63,8,0,1,65"
"3544,14,67,66,7,0,4,57"
"3545,28,76,75,6,0,2,68"
"3546,22,67,58,10,2,3,67"
"3547,24,92,69,5,2,4,70"
"3548,29,77,65,8,1,3,68"
"3549,13,64,62,7,1,1,62"
"3550,20,79,74,5,1,5,67"
"3551,17,64,92,6,0,1,66"
"3552,11,65,62,5,2,2,60"
"3553,22,70,83,10,0,2,65"
"3554,35,94,63,7,1,2,75"
"3555,9,97,57,7,4,5,67"
"3556,20,93,97,10,1,2,71"
"3557,24,73,82,6,0,2,63"
"3558,21,71,55,9,2,1,67"
"3559,19,82,82,8,2,4,68"
"3560,12,89,59,4,2,4,65"
"3561,21,100,94,6,1,3,72"
"3562,15,65,62,8,1,4,61"
"3563,7,62,90,7,1,5,60"
"3564,27,88,60,7,2,2,72"
"3565,26,93,78,6,2,3,72"
"3566,20,94,96,6,2,3,70"
"3567,21,87,65,7,2,3,67"
"3568,26,98,54,10,0,1,71"
"3569,21,80,78,6,0,2,66"
"3570,25,97,59,6,0,2,72"
"3571,18,99,86,7,1,4,70"
"3572,28,94,80,5,2,2,71"
"3573,22,72,67,8,2,4,64"
"3574,21,68,85,5,3,2,66"
"3575,12,82,62,5,2,4,64"
"3576,22,78,96,5,0,3,67"
"3577,15,95,67,5,3,3,67"
"3578,16,64,88,9,1,3,64"
"3579,15,70,63,8,0,4,61"
"3580,14,90,86,8,4,2,99"
"3581,33,64,52,8,3,4,67"
"3582,28,73,65,7,3,3,72"
"3583,32,75,55,7,1,4,66"
"3584,13,85,73,9,3,2,68"
"3585,20,66,72,9,1,1,64"
"3586,12,94,68,5,1,2,69"
"3587,16,78,99,10,0,4,65"
"3588,14,97,62,5,1,4,66"
"3589,27,79,90,6,3,4,73"
"3590,18,71,72,7,0,4,63"
"3591,26,66,67,7,3,4,66"
"3592,24,60,60,10,3,2,65"
"3593,34,81,82,9,1,2,71"
"3594,11,64,67,8,1,2,58"
"3595,28,76,91,9,0,3,68"
"3596,27,84,98,8,0,4,69"
"3597,14,71,61,6,0,3,63"
"3598,26,67,56,8,1,5,66"
"3599,22,91,66,7,0,3,69"
"3600,19,98,73,6,3,3,69"
"3601,15,64,65,9,2,2,63"
"3602,16,66,99,7,1,3,65"
"3603,32,98,89,5,2,3,76"
"3604,20,62,98,6,0,3,67"
"3605,25,99,69,8,1,3,70"
"3606,15,60,65,9,1,5,60"
"3607,15,95,70,8,2,3,68"
"3608,26,72,76,8,1,3,68"
"3609,12,98,87,6,2,3,70"
"3610,18,73,94,7,1,3,68"
"3611,20,86,73,7,3,3,69"
"3612,21,63,64,7,0,3,62"
"3613,19,70,66,7,1,4,64"
"3614,22,91,85,6,2,2,71"
"3615,24,81,78,8,1,2,68"
"3616,24,97,74,5,0,5,72"
"3617,14,77,60,5,1,3,64"
"3618,18,95,94,6,6,3,73"
"3619,27,78,89,8,0,3,69"
"3620,25,99,57,8,1,3,70"
"3621,12,98,68,4,3,2,69"
"3622,22,73,77,8,1,3,64"
"3623,8,95,73,7,2,2,66"
"3624,20,94,70,6,1,2,69"
"3625,31,68,86,7,1,3,68"
"3626,14,85,53,5,4,3,65"
"3627,15,63,74,7,4,2,62"
"3628,25,93,63,5,2,2,75"
"3629,11,67,54,6,0,3,60"
"3630,16,63,73,6,0,4,63"
"3631,24,76,59,8,2,4,66"
"3632,16,83,63,7,0,3,67"
"3633,19,94,75,8,1,3,68"
"3634,24,99,99,5,0,3,72"
"3635,23,78,84,7,0,3,66"
"3636,22,62,64,8,0,3,63"
"3637,18,90,69,9,1,3,71"
"3638,22,83,70,5,2,3,67"
"3639,19,78,58,6,1,3,66"
"3640,23,72,58,8,2,2,66"
"3641,17,80,57,9,4,2,68"
"3642,19,74,76,7,1,3,66"
"3643,14,90,84,5,0,3,68"
"3644,20,82,80,5,3,1,68"
"3645,15,95,99,7,0,2,68"
"3646,13,82,56,8,2,3,66"
"3647,22,70,99,7,1,2,66"
"3648,21,94,73,5,0,3,70"
"3649,25,82,61,9,1,2,68"
"3650,17,68,97,6,2,3,65"
"3651,22,85,73,8,1,3,70"
"3652,23,74,67,4,3,5,66"
"3653,23,94,61,9,0,1,68"
"3654,15,78,63,6,1,2,64"
"3655,21,89,99,9,0,3,69"
"3656,22,64,65,8,2,4,65"
"3657,20,76,99,5,3,3,69"
"3658,7,99,67,7,1,4,66"
"3659,21,92,62,9,1,2,68"
"3660,33,66,59,6,3,2,70"
"3661,18,71,71,9,1,3,65"
"3662,16,73,62,8,0,2,65"
"3663,22,86,85,9,1,3,68"
"3664,22,90,62,7,0,3,67"
"3665,27,90,92,7,0,3,72"
"3666,12,80,92,10,1,3,70"
"3667,24,92,64,8,1,3,72"
"3668,24,77,88,7,1,5,71"
"3669,19,65,93,8,1,4,64"
"3670,22,83,80,6,2,5,69"
"3671,26,98,68,7,4,1,73"
"3672,25,92,72,9,1,5,70"
"3673,13,83,89,7,1,4,68"
"3674,25,86,65,6,2,5,71"
"3675,20,97,67,6,1,3,71"
"3676,20,77,58,7,0,3,66"
"3677,20,73,70,6,3,4,68"
"3678,19,99,54,5,0,2,70"
"3679,27,95,66,5,3,4,72"
"3680,19,73,69,9,1,4,66"
"3681,13,79,63,7,3,2,65"
"3682,18,77,55,7,3,3,66"
"3683,21,66,76,6,3,1,65"
"3684,27,98,93,6,0,4,72"
"3685,24,76,67,6,2,3,68"
"3686,15,95,62,7,0,3,68"
"3687,35,68,64,5,0,4,67"
"3688,22,82,93,9,2,2,68"
"3689,28,61,76,7,1,4,67"
"3690,19,91,57,7,3,3,69"
"3691,23,83,85,8,2,2,65"
"3692,25,85,58,8,2,4,70"
"3693,27,62,53,6,1,2,64"
"3694,26,68,63,8,2,3,66"
"3695,25,63,58,8,1,1,64"
"3696,18,72,80,7,1,2,66"
"3697,17,85,74,9,1,2,67"
"3698,22,83,86,8,3,4,68"
"3699,26,84,76,8,5,2,71"
"3700,19,82,71,9,1,3,67"
"3701,26,71,76,7,3,2,69"
"3702,29,70,72,7,1,4,67"
"3703,15,65,52,8,4,3,61"
"3704,15,94,84,7,0,2,68"
"3705,19,85,98,8,2,4,67"
"3706,22,67,71,6,1,4,64"
"3707,17,67,71,4,3,2,63"
"3708,28,95,52,8,3,4,72"
"3709,23,90,95,5,2,2,69"
"3710,20,86,96,6,1,2,66"
"3711,11,76,91,8,1,3,64"
"3712,12,70,55,8,2,4,61"
"3713,22,99,95,9,2,4,71"
"3714,7,92,51,4,0,1,63"
"3715,26,72,72,7,2,4,65"
